C:\Data\IMG\center_2020_07_23_22_22_56_447.jpg, C:\Data\IMG\left_2020_07_23_22_22_56_447.jpg, C:\Data\IMG\right_2020_07_23_22_22_56_447.jpg, -0.1227705, 0, 0, 12.90086
C:\Data\IMG\center_2020_07_23_22_22_56_547.jpg, C:\Data\IMG\left_2020_07_23_22_22_56_547.jpg, C:\Data\IMG\right_2020_07_23_22_22_56_547.jpg, 0, 0, 0, 12.46464
C:\Data\IMG\center_2020_07_23_22_22_56_653.jpg, C:\Data\IMG\left_2020_07_23_22_22_56_653.jpg, C:\Data\IMG\right_2020_07_23_22_22_56_653.jpg, -0.1762644, 0, 0, 12.57419
C:\Data\IMG\center_2020_07_23_22_22_56_753.jpg, C:\Data\IMG\left_2020_07_23_22_22_56_753.jpg, C:\Data\IMG\right_2020_07_23_22_22_56_753.jpg, -0.2344593, 0, 0, 12.29747
C:\Data\IMG\center_2020_07_23_22_22_56_856.jpg, C:\Data\IMG\left_2020_07_23_22_22_56_856.jpg, C:\Data\IMG\right_2020_07_23_22_22_56_856.jpg, 0, 0, 0, 12.13502
C:\Data\IMG\center_2020_07_23_22_22_56_957.jpg, C:\Data\IMG\left_2020_07_23_22_22_56_957.jpg, C:\Data\IMG\right_2020_07_23_22_22_56_957.jpg, 0, 0, 0, 11.97181
C:\Data\IMG\center_2020_07_23_22_22_57_060.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_060.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_060.jpg, -0.203988, 0, 0, 11.80809
C:\Data\IMG\center_2020_07_23_22_22_57_160.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_160.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_160.jpg, -0.5063604, 0, 0, 11.79492
C:\Data\IMG\center_2020_07_23_22_22_57_260.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_260.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_260.jpg, -0.2056558, 0, 0, 11.46284
C:\Data\IMG\center_2020_07_23_22_22_57_365.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_365.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_365.jpg, 0, 0, 0, 11.69972
C:\Data\IMG\center_2020_07_23_22_22_57_468.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_468.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_468.jpg, -0.2037393, 0, 0, 11.11972
C:\Data\IMG\center_2020_07_23_22_22_57_568.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_568.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_568.jpg, -0.4610862, 0, 0, 11.15411
C:\Data\IMG\center_2020_07_23_22_22_57_669.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_669.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_669.jpg, -0.1586323, 0, 0, 11.04408
C:\Data\IMG\center_2020_07_23_22_22_57_776.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_776.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_776.jpg, 0, 0, 0, 10.92165
C:\Data\IMG\center_2020_07_23_22_22_57_878.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_878.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_878.jpg, -0.0600978, 0, 0, 10.81027
C:\Data\IMG\center_2020_07_23_22_22_57_980.jpg, C:\Data\IMG\left_2020_07_23_22_22_57_980.jpg, C:\Data\IMG\right_2020_07_23_22_22_57_980.jpg, -0.4057752, 0, 0, 10.62973
C:\Data\IMG\center_2020_07_23_22_22_58_081.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_081.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_081.jpg, -0.3870891, 0, 0, 10.46962
C:\Data\IMG\center_2020_07_23_22_22_58_184.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_184.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_184.jpg, -0.09207626, 0, 0, 10.3695
C:\Data\IMG\center_2020_07_23_22_22_58_288.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_288.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_288.jpg, 0, 0, 0, 10.25311
C:\Data\IMG\center_2020_07_23_22_22_58_391.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_391.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_391.jpg, 0, 0.2740509, 0, 10.32894
C:\Data\IMG\center_2020_07_23_22_22_58_493.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_493.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_493.jpg, 0, 0.581205, 0, 10.77001
C:\Data\IMG\center_2020_07_23_22_22_58_596.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_596.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_596.jpg, 0, 0.8799336, 0, 11.43972
C:\Data\IMG\center_2020_07_23_22_22_58_697.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_697.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_697.jpg, 0, 1, 0, 12.52038
C:\Data\IMG\center_2020_07_23_22_22_58_801.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_801.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_801.jpg, 0, 0.6585691, 0, 13.76316
C:\Data\IMG\center_2020_07_23_22_22_58_905.jpg, C:\Data\IMG\left_2020_07_23_22_22_58_905.jpg, C:\Data\IMG\right_2020_07_23_22_22_58_905.jpg, -0.2164839, 0.3481756, 0, 14.03176
C:\Data\IMG\center_2020_07_23_22_22_59_007.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_007.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_007.jpg, -0.4206175, 0.06122592, 0, 14.15252
C:\Data\IMG\center_2020_07_23_22_22_59_111.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_111.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_111.jpg, -0.1207944, 0, 0, 13.98638
C:\Data\IMG\center_2020_07_23_22_22_59_212.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_212.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_212.jpg, 0, 0, 0, 13.80493
C:\Data\IMG\center_2020_07_23_22_22_59_317.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_317.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_317.jpg, 0, 0, 0, 13.72768
C:\Data\IMG\center_2020_07_23_22_22_59_418.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_418.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_418.jpg, 0, 0.0930573, 0, 13.5289
C:\Data\IMG\center_2020_07_23_22_22_59_520.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_520.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_520.jpg, 0, 0.4395435, 0, 13.7712
C:\Data\IMG\center_2020_07_23_22_22_59_622.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_622.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_622.jpg, 0, 0.7473096, 0, 14.27445
C:\Data\IMG\center_2020_07_23_22_22_59_724.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_724.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_724.jpg, -0.0505446, 0.9845557, 0, 15.38683
C:\Data\IMG\center_2020_07_23_22_22_59_829.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_829.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_829.jpg, -0.3612213, 0.673879, 0, 16.11839
C:\Data\IMG\center_2020_07_23_22_22_59_929.jpg, C:\Data\IMG\left_2020_07_23_22_22_59_929.jpg, C:\Data\IMG\right_2020_07_23_22_22_59_929.jpg, -0.4185495, 0.3852154, 0, 16.52688
C:\Data\IMG\center_2020_07_23_22_23_00_034.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_034.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_034.jpg, -0.1133151, 0.07998104, 0, 16.54241
C:\Data\IMG\center_2020_07_23_22_23_00_136.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_136.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_136.jpg, 0, 0, 0, 16.47035
C:\Data\IMG\center_2020_07_23_22_23_00_240.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_240.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_240.jpg, 0, 0, 0, 16.24778
C:\Data\IMG\center_2020_07_23_22_23_00_342.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_342.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_342.jpg, 0, 0, 0, 16.00886
C:\Data\IMG\center_2020_07_23_22_23_00_442.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_442.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_442.jpg, 0, 0, 0, 15.85861
C:\Data\IMG\center_2020_07_23_22_23_00_546.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_546.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_546.jpg, 0, 0.2957958, 0, 15.87908
C:\Data\IMG\center_2020_07_23_22_23_00_647.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_647.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_647.jpg, 0, 0.5984303, 0, 16.26768
C:\Data\IMG\center_2020_07_23_22_23_00_746.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_746.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_746.jpg, -0.1886877, 0.8947596, 0, 17.04676
C:\Data\IMG\center_2020_07_23_22_23_00_849.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_849.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_849.jpg, -0.5033427, 0.9373524, 0, 17.97176
C:\Data\IMG\center_2020_07_23_22_23_00_953.jpg, C:\Data\IMG\left_2020_07_23_22_23_00_953.jpg, C:\Data\IMG\right_2020_07_23_22_23_00_953.jpg, -0.5842355, 0.6405843, 0, 18.54537
C:\Data\IMG\center_2020_07_23_22_23_01_057.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_057.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_057.jpg, -0.28931, 0.3456587, 0, 19.02232
C:\Data\IMG\center_2020_07_23_22_23_01_158.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_158.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_158.jpg, 0, 0.04305591, 0, 18.96297
C:\Data\IMG\center_2020_07_23_22_23_01_259.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_259.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_259.jpg, 0, 0, 0, 18.81772
C:\Data\IMG\center_2020_07_23_22_23_01_364.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_364.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_364.jpg, 0, 0, 0, 18.58695
C:\Data\IMG\center_2020_07_23_22_23_01_468.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_468.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_468.jpg, 0, 0, 0, 18.32636
C:\Data\IMG\center_2020_07_23_22_23_01_569.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_569.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_569.jpg, 0, 0, 0, 18.20603
C:\Data\IMG\center_2020_07_23_22_23_01_668.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_668.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_668.jpg, 0, 0.2848569, 0, 18.13104
C:\Data\IMG\center_2020_07_23_22_23_01_772.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_772.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_772.jpg, 0, 0.5799306, 0, 18.51924
C:\Data\IMG\center_2020_07_23_22_23_01_875.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_875.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_875.jpg, 0, 0.8732931, 0, 19.23006
C:\Data\IMG\center_2020_07_23_22_23_01_980.jpg, C:\Data\IMG\left_2020_07_23_22_23_01_980.jpg, C:\Data\IMG\right_2020_07_23_22_23_01_980.jpg, 0, 1, 0, 20.44232
C:\Data\IMG\center_2020_07_23_22_23_02_083.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_083.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_083.jpg, -0.0450327, 1, 0, 21.44713
C:\Data\IMG\center_2020_07_23_22_23_02_186.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_186.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_186.jpg, -0.2828184, 1, 0, 22.38915
C:\Data\IMG\center_2020_07_23_22_23_02_290.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_290.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_290.jpg, 0, 0.8756123, 0, 23.33446
C:\Data\IMG\center_2020_07_23_22_23_02_392.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_392.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_392.jpg, 0, 0.569894, 0, 23.97153
C:\Data\IMG\center_2020_07_23_22_23_02_494.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_494.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_494.jpg, 0, 0.2740337, 0, 24.23124
C:\Data\IMG\center_2020_07_23_22_23_02_595.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_595.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_595.jpg, 0, 0, 0, 24.12514
C:\Data\IMG\center_2020_07_23_22_23_02_700.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_700.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_700.jpg, 0, 0, 0, 23.83211
C:\Data\IMG\center_2020_07_23_22_23_02_803.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_803.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_803.jpg, 0, 0.0305286, 0, 23.59217
C:\Data\IMG\center_2020_07_23_22_23_02_904.jpg, C:\Data\IMG\left_2020_07_23_22_23_02_904.jpg, C:\Data\IMG\right_2020_07_23_22_23_02_904.jpg, 0, 0.3332487, 0, 23.56145
C:\Data\IMG\center_2020_07_23_22_23_03_007.jpg, C:\Data\IMG\left_2020_07_23_22_23_03_007.jpg, C:\Data\IMG\right_2020_07_23_22_23_03_007.jpg, 0, 0.6274997, 0, 23.9009
